                    1     1.7441860465116279E-003     3.9897564587099585E-009
                    2     5.2325581395348836E-003     1.1310069930051469E-008
                    3     8.7209302325581394E-003     1.5998200508605598E-008
                    4     1.2209302325581395E-002     1.3848489391796254E-008
                    5     1.5697674418604653E-002     3.9473622343001163E-009
                    6     1.9186046511627905E-002     8.3569239561697153E-010
                    7     2.2674418604651164E-002     3.4154346889819371E-010
                    8     2.6162790697674417E-002     1.6598118599261491E-010
                    9     2.9651162790697676E-002     9.4406240170578460E-011
                   10     3.3139534883720928E-002     5.9602975782721074E-011
                   11     3.6627906976744187E-002     4.0553229636348754E-011
                   12     4.0116279069767440E-002     2.9205561677097639E-011
                   13     4.3604651162790699E-002     2.2007504509332181E-011
                   14     4.7093023255813951E-002     1.7204956559574237E-011
                   15     5.0581395348837210E-002     1.3845784741795905E-011
                   16     5.4069767441860463E-002     1.1398306084379604E-011
                   17     5.7558139534883722E-002     9.5566236884639548E-012
                   18     6.1046511627906981E-002     8.1340632171489857E-012
                   19     6.4534883720930233E-002     7.0111811261611954E-012
                   20     6.8023255813953493E-002     6.1085302722741186E-012
                   21     7.1511627906976738E-002     5.3715255208566807E-012
                   22     7.4999999999999997E-002     4.7616123772824539E-012
                   23     7.8488372093023256E-002     4.2509062335590474E-012
                   24     8.1976744186046502E-002     3.8188199692171618E-012
                   25     8.5465116279069775E-002     3.4498744391921367E-012
                   26     8.8953488372093020E-002     3.1322435191337765E-012
                   27     9.2441860465116280E-002     2.8567627348838349E-012
                   28     9.5930232558139539E-002     2.6162363431511619E-012
                   29     9.9418604651162784E-002     2.4049508328573679E-012
                   30    0.10290697674418604          2.2183196034554775E-012
                   31    0.10639534883720930          2.0526266402324021E-012
                   32    0.10988372093023255          1.9048339014918084E-012
                   33    0.11337209302325582          1.7724378373522275E-012
                   34    0.11686046511627907          1.6533600344778976E-012
                   35    0.12034883720930233          1.5458628587757926E-012
                   36    0.12383720930232558          1.4484844355279914E-012
                   37    0.12732558139534883          1.3599875437886569E-012
                   38    0.13081395348837210          1.2793192801961273E-012
                   39    0.13430232558139535          1.2055788734502633E-012
                   40    0.13779069767441859          1.1379920202689425E-012
                   41    0.14127906976744187          1.0758900522507304E-012
                   42    0.14476744186046511          1.0186929165394433E-012
                   43    0.14825581395348836          9.6581285836842039E-013
