                    1     0.0000000000000000          272.93474881224154     
                    2     3.4883720930232558E-003     272.92774678987041     
                    3     6.9767441860465115E-003     272.90497217475996     
                    4     1.0465116279069767E-002     272.86061506131512     
                    5     1.3953488372093023E-002     272.78653994829762     
                    6     1.7441860465116279E-002     272.68829008542428     
                    7     2.0930232558139535E-002     272.58910404610884     
                    8     2.4418604651162790E-002     272.50830838764256     
                    9     2.7906976744186046E-002     272.43624251653387     
                   10     3.1395348837209305E-002     272.36933276548717     
                   11     3.4883720930232558E-002     272.30589424923068     
                   12     3.8372093023255810E-002     272.24496773862592     
                   13     4.1860465116279069E-002     272.18594540305395     
                   14     4.5348837209302328E-002     272.12841182021060     
                   15     4.8837209302325581E-002     272.07207002719451     
                   16     5.2325581395348833E-002     272.01670674936753     
                   17     5.5813953488372092E-002     271.96216582913502     
                   18     5.9302325581395351E-002     271.90832874542656     
                   19     6.2790697674418611E-002     271.85510295493145     
                   20     6.6279069767441856E-002     271.80241451972927     
                   21     6.9767441860465115E-002     271.75020323495903     
                   22     7.3255813953488375E-002     271.69841928997533     
                   23     7.6744186046511620E-002     271.64702091001288     
                   24     8.0232558139534879E-002     271.59597264697618     
                   25     8.3720930232558138E-002     271.54524411296018     
                   26     8.7209302325581398E-002     271.49480902359471     
                   27     9.0697674418604657E-002     271.44464446308365     
                   28     9.4186046511627902E-002     271.39473031104689     
                   29     9.7674418604651161E-002     271.34504878955647     
                   30    0.10116279069767442          271.29558410082149     
                   31    0.10465116279069767          271.24632213425764     
                   32    0.10813953488372093          271.19725022729750     
                   33    0.11162790697674418          271.14835696834336     
                   34    0.11511627906976744          271.09963203309621     
                   35    0.11860465116279070          271.05106604758242     
                   36    0.12209302325581395          271.00265047272893     
                   37    0.12558139534883722          270.95437750646676     
                   38    0.12906976744186047          270.90624000020773     
                   39    0.13255813953488371          270.85823138718706     
                   40    0.13604651162790699          270.81034562066839     
                   41    0.13953488372093023          270.76257712039376     
                   42    0.14302325581395348          270.71492072596948     
                   43    0.14651162790697675          270.66737165611562     
                   44    0.14999999999999999          270.61992547338855     
