                    1     1.7441860465116279E-003     272.93124780105597     
                    2     5.2325581395348836E-003     272.91635948231522     
                    3     8.7209302325581394E-003     272.88279361803757     
                    4     1.2209302325581395E-002     272.82357750480639     
                    5     1.5697674418604653E-002     272.73741501686095     
                    6     1.9186046511627905E-002     272.63869706576656     
                    7     2.2674418604651164E-002     272.54870621687570     
                    8     2.6162790697674417E-002     272.47227545208818     
                    9     2.9651162790697676E-002     272.40278764101049     
                   10     3.3139534883720928E-002     272.33761350735892     
                   11     3.6627906976744187E-002     272.27543099392830     
                   12     4.0116279069767440E-002     272.21545657083993     
                   13     4.3604651162790699E-002     272.15717861163228     
                   14     4.7093023255813951E-002     272.10024092370259     
                   15     5.0581395348837210E-002     272.04438838828105     
                   16     5.4069767441860463E-002     271.98943628925127     
                   17     5.7558139534883722E-002     271.93524728728079     
                   18     6.1046511627906981E-002     271.88171585017903     
                   19     6.4534883720930233E-002     271.82875873733036     
                   20     6.8023255813953493E-002     271.77630887734415     
                   21     7.1511627906976738E-002     271.72431126246715     
                   22     7.4999999999999997E-002     271.67272009999408     
                   23     7.8488372093023256E-002     271.62149677849453     
                   24     8.1976744186046502E-002     271.57060837996818     
                   25     8.5465116279069775E-002     271.52002656827744     
                   26     8.8953488372093020E-002     271.46972674333915     
                   27     9.2441860465116280E-002     271.41968738706527     
                   28     9.5930232558139539E-002     271.36988955030165     
                   29     9.9418604651162784E-002     271.32031644518895     
                   30    0.10290697674418604          271.27095311753953     
                   31    0.10639534883720930          271.22178618077760     
                   32    0.10988372093023255          271.17280359782046     
                   33    0.11337209302325582          271.12399450071979     
                   34    0.11686046511627907          271.07534904033935     
                   35    0.12034883720930233          271.02685826015568     
                   36    0.12383720930232558          270.97851398959784     
                   37    0.12732558139534883          270.93030875333727     
                   38    0.13081395348837210          270.88223569369740     
                   39    0.13430232558139535          270.83428850392772     
                   40    0.13779069767441859          270.78646137053107     
                   41    0.14127906976744187          270.73874892318162     
                   42    0.14476744186046511          270.69114619104255     
                   43    0.14825581395348836          270.64364856475208     
